-0.30121720781842964,-0.2603520786248781,0.6416120295050146,0.0,0.0,0.0,0.0,0.0,0.08272863672620971,0.6882547760009765,0.0,0.32628965377807617,0.04271082878112793,0.0,0.0,0.0,0.0,0.0,0.0,-0.2781193072979267,0
0.925201476320517,0.6048076078152819,0.5640081425301293,0.0,0.0,0.0,0.0,0.0,0.09352314636386347,0.6882547760009765,0.0,0.2846792221069336,0.2507638931274414,0.0,0.0,0.0,0.0,0.0,0.0,0.17870960072574454,0
-0.21076575109158846,-0.13619720603292387,0.8494957563188233,0.0,0.0,0.0,0.0,0.0,-0.3588260161561453,0.6882547760009765,0.0,0.1287527084350586,0.11246180534362793,0.0,1.0,0.0,0.0,0.0,0.0,-0.02968779995910123,0
0.47131464854328503,0.4263682839071382,0.2586141941113752,0.0,0.0,0.0,0.0,0.0,-0.07146365185858003,0.3892835998535156,0.0,0.07058391571044922,0.1858506202697754,0.0,0.0,0.0,0.0,0.0,0.0,-0.2519540705232539,0
-0.37269699707490145,-0.39204902942814635,0.2323095211061826,0.0,0.0,0.0,0.0,0.0,-0.1748492523913088,0.5265093612670898,0.0,0.25287981033325196,0.2113268852233887,0.0,0.0,0.0,0.0,0.0,0.0,-0.046805357321714744,0
0.08964196515639952,-0.03878701867815927,0.6360293328213724,0.0,0.0,0.0,0.0,0.0,-0.31822908923959586,0.5325625991821289,0.0,0.20996713638305664,0.21156721115112306,0.0,0.0,0.0,0.0,0.0,0.0,-0.016691582834618725,0
0.4378200086913913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21154322038270224,0.0,0.0,0.22048845291137698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09913729806231637,0
0.1117127743450986,0.002276787709286937,0.0,0.0,0.0,0.0,0.0,0.0,-0.33163494309939223,0.0,0.0,0.18437414169311525,0.24680843353271487,0.0,0.0,0.0,0.0,0.0,0.0,-0.12691481500609308,0
0.13546463099346084,0.09233343151945102,0.0729744080318918,0.0,0.0,0.0,0.0,0.0,-0.14364436024774935,0.6882547760009765,0.0,0.16307783126831055,0.1830173969268799,0.0,0.0,0.0,0.0,1.0,0.0,-0.09601886455829327,0
-0.23485771884660106,-0.22986803893013952,0.2773631892064757,0.0,0.0,0.0,0.0,0.0,-0.3904113010133111,0.6882547760009765,0.0,0.2293722152709961,0.25203399658203124,0.0,0.0,0.0,0.0,0.0,0.0,0.02324454804770967,0
-0.1953911316142829,-0.4262945695409057,0.452584961067225,0.0,0.0,0.0,0.0,0.0,-0.365718255561701,0.6882547760009765,0.0,0.1894298553466797,0.0697627067565918,0.0,0.0,0.0,0.0,0.0,0.0,-0.4285367329915365,1
